Filename,Movie,Link,Start,End,Duration,Character,Emotion,confidence
1h00m16s_seg0983_part1.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:00:16,01:00:20,4.0,Nam,happiness,"0,46155"
1h00m16s_seg0983_part2.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:00:16,01:00:19,3.58,Nam,Happiness,"0,465214"
1h00m58s_seg0994_part1.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:00:58,01:01:02,4.0,Nam,happiness,"0,352382"
1h01m07s_seg0996_part1.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:01:07,01:01:11,4.0,Nữ,sadness,"0,686623"
1h10m38s_seg1169_part1.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:10:38,01:10:42,4.0,Nam,anger,"0,330703"
1h23m16s_seg1304_part4.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:23:16,01:23:20,4.0,Nữ,happiness,"0,406856"
1h25m05s_seg1340_part1.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:25:05,01:25:09,4.0,Nữ,sadness,"0,332385"
1h32m22s_seg1456.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:32:22,01:32:26,4.45,Nữ,anger,"0,406965"
1h32m27s_seg1457_part1.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:32:27,01:32:31,4.0,Nữ,anger,"0,42656"
1h44m51s_seg1630.wav,"PHIM CHÀNG TRAI NĂM ẤY FULL SƠN TÙNG M-TP,NGÔ KIẾN HUY ,HỨA VỸ VĂN,Hariwon",https://www.youtube.com/watch?v=euCZDQUiGtw&t=656s,01:44:51,01:44:54,03.06,Nam,sadness,"0,425055"
